Date,Open Price,Close Price,High Price,Low Price,Volume,Rise,Diff of Close Price
21-Aug-13,1650.66,1642.8,1656.99,1639.43,1909711360,-1,-9.55
22-Aug-13,1645.03,1656.96,1659.55,1645.03,1581553792,1,14.16
23-Aug-13,1659.92,1663.5,1664.85,1654.81,1814737280,1,6.54
26-Aug-13,1664.29,1656.78,1669.51,1656.02,1548971392,-1,-6.72
27-Aug-13,1652.54,1630.48,1652.54,1629.05,2159753984,-1,-26.3
28-Aug-13,1630.25,1634.96,1641.18,1627.47,1799177984,1,4.48
29-Aug-13,1633.5,1638.17,1646.41,1630.88,1614368128,1,3.21
30-Aug-13,1638.89,1632.97,1640.08,1628.05,1741728000,-1,-5.2
3-Sep-13,1635.95,1639.77,1651.35,1633.41,2014919040,1,6.8
4-Sep-13,1640.72,1653.08,1655.72,1637.41,2218144512,1,13.31
5-Sep-13,1653.28,1655.08,1659.17,1653.07,1777659776,1,2
6-Sep-13,1657.44,1655.17,1664.83,1640.62,1968804224,1,0.09
9-Sep-13,1656.85,1671.71,1672.4,1656.85,1782205824,1,16.54
10-Sep-13,1674.32,1683.99,1684.09,1674.32,2146747008,1,12.28
11-Sep-13,1681.04,1689.13,1689.13,1678.7,1947005696,1,5.14
12-Sep-13,1689.21,1683.42,1689.97,1681.96,1926976640,-1,-5.71
13-Sep-13,1685.04,1687.99,1688.73,1682.22,1588863872,1,4.57
16-Sep-13,1691.7,1697.6,1704.95,1691.7,1851910784,1,9.61
17-Sep-13,1697.73,1704.76,1705.52,1697.73,1761958912,1,7.16
18-Sep-13,1705.74,1725.52,1729.44,1700.35,2387044352,1,20.76
19-Sep-13,1727.34,1722.34,1729.86,1720.2,2162319616,-1,-3.18
20-Sep-13,1722.44,1709.91,1725.23,1708.89,2935481088,-1,-12.43
23-Sep-13,1711.44,1701.84,1711.44,1697.1,1937745920,-1,-8.07
24-Sep-13,1702.6,1697.42,1707.63,1694.9,2068147840,-1,-4.42
25-Sep-13,1698.02,1692.77,1701.71,1691.88,2051986560,-1,-4.65
26-Sep-13,1694.05,1698.67,1703.85,1693.11,1799461760,1,5.9
27-Sep-13,1695.52,1691.75,1695.52,1687.11,1991783936,-1,-6.92
30-Sep-13,1687.26,1681.55,1687.26,1674.99,2040608896,-1,-10.2
1-Oct-13,1682.41,1695,1696.55,1682.07,1817922432,1,13.45
2-Oct-13,1691.9,1693.87,1693.87,1680.34,1932269824,-1,-1.13
3-Oct-13,1692.35,1678.66,1692.35,1670.36,2053542912,-1,-15.21
4-Oct-13,1678.79,1690.5,1691.94,1677.33,1756524672,1,11.84
7-Oct-13,1687.15,1676.12,1687.15,1674.7,1629211776,-1,-14.38
8-Oct-13,1676.22,1655.45,1676.79,1655.03,2252686848,-1,-20.67
9-Oct-13,1656.99,1656.4,1662.47,1646.47,2348331776,1,0.95
10-Oct-13,1660.88,1692.56,1692.56,1660.88,2206752256,1,36.16
11-Oct-13,1691.09,1703.2,1703.44,1688.52,1971531008,1,10.64
14-Oct-13,1699.86,1710.14,1711.03,1692.13,1711786112,1,6.94
15-Oct-13,1709.17,1698.06,1711.57,1695.93,2131476352,-1,-12.08
16-Oct-13,1700.49,1721.54,1721.76,1700.49,2249738240,1,23.48
17-Oct-13,1720.17,1733.15,1733.45,1714.12,2183736064,1,11.61
18-Oct-13,1736.72,1744.5,1745.31,1735.74,2407962880,1,11.35
21-Oct-13,1745.2,1744.66,1747.79,1740.67,1926465024,1,0.16
22-Oct-13,1746.48,1754.67,1759.33,1746.48,2466614528,1,10.01
23-Oct-13,1752.27,1746.38,1752.27,1740.5,2401986304,-1,-8.29
24-Oct-13,1747.48,1752.07,1753.94,1745.5,2268331776,1,5.69
25-Oct-13,1756.01,1759.77,1759.82,1752.45,2058699904,1,7.7
28-Oct-13,1759.42,1762.11,1764.99,1757.67,2066305024,1,2.34
29-Oct-13,1762.93,1771.95,1772.09,1762.93,2175583232,1,9.84
30-Oct-13,1772.27,1763.31,1775.22,1757.24,2114411136,-1,-8.64
31-Oct-13,1763.24,1756.54,1768.53,1755.72,2294392832,-1,-6.77
1-Nov-13,1758.7,1761.64,1765.67,1752.7,2235862016,1,5.1
4-Nov-13,1763.4,1767.93,1768.78,1761.56,1855371264,1,6.29
5-Nov-13,1765.67,1762.97,1767.03,1755.76,1955431808,-1,-4.96
6-Nov-13,1765,1770.49,1773.74,1764.4,2058291456,1,7.52
7-Nov-13,1770.74,1747.15,1774.54,1746.2,1769582080,-1,-23.34
8-Nov-13,1748.37,1770.61,1770.78,1747.63,2353356800,1,23.46
11-Nov-13,1769.96,1771.89,1773.44,1767.85,1553361408,1,1.28
12-Nov-13,1769.51,1767.69,1771.78,1762.29,1991095808,-1,-4.2
13-Nov-13,1764.37,1782,1782,1760.64,2129835392,1,14.31
14-Nov-13,1782.75,1790.62,1791.53,1780.22,2221239552,1,8.62
15-Nov-13,1790.66,1798.18,1798.22,1790.66,2246936576,1,7.56
18-Nov-13,1798.82,1791.53,1802.33,1788,2038042880,-1,-6.65
19-Nov-13,1790.79,1787.87,1795.51,1784.72,2064366976,-1,-3.66
20-Nov-13,1789.59,1781.37,1795.73,1777.23,2052701440,-1,-6.5
21-Nov-13,1783.52,1795.85,1797.16,1783.52,2149104384,1,14.48
22-Nov-13,1797.21,1804.76,1804.84,1794.7,2027830144,1,8.91
25-Nov-13,1806.33,1802.48,1808.1,1800.58,2006813312,-1,-2.28
26-Nov-13,1802.87,1802.75,1808.42,1800.77,2115623808,1,0.27
27-Nov-13,1803.48,1807.23,1808.27,1802.77,1641949696,1,4.48
29-Nov-13,1808.69,1805.81,1813.55,1803.98,1023525312,-1,-1.42
2-Dec-13,1806.55,1800.9,1810.02,1798.6,1857770624,-1,-4.91
3-Dec-13,1800.1,1795.15,1800.1,1787.85,2179917056,-1,-5.75
4-Dec-13,1793.15,1792.81,1799.8,1779.09,2377749504,-1,-2.34
5-Dec-13,1792.82,1785.03,1792.82,1783.38,2235741952,-1,-7.78
6-Dec-13,1788.36,1805.09,1806.04,1788.36,1997028480,1,20.06
9-Dec-13,1806.21,1808.37,1811.52,1806.21,1944802176,1,3.28
10-Dec-13,1807.6,1802.62,1808.52,1801.75,1961680896,-1,-5.75
11-Dec-13,1802.76,1782.22,1802.97,1780.09,2204172544,-1,-20.4
12-Dec-13,1781.71,1775.5,1782.99,1772.28,2036137728,-1,-6.72
13-Dec-13,1777.98,1775.32,1780.92,1772.45,1852921344,-1,-0.18
16-Dec-13,1777.48,1786.54,1792.22,1777.48,2113401856,1,11.22
17-Dec-13,1786.47,1781,1786.77,1777.05,2023718912,-1,-5.54
18-Dec-13,1781.46,1810.65,1811.08,1767.99,2962014464,1,29.65
19-Dec-13,1809,1809.6,1810.88,1801.35,2147823104,-1,-1.05
20-Dec-13,1810.39,1818.32,1823.75,1810.25,3103049728,1,8.72
23-Dec-13,1822.92,1827.99,1829.75,1822.92,1709340800,1,9.67
24-Dec-13,1828.02,1833.32,1833.32,1828.02,719464256,1,5.33
26-Dec-13,1834.96,1842.02,1842.84,1834.96,1078067968,1,8.7
27-Dec-13,1842.97,1841.4,1844.89,1839.81,1067685312,-1,-0.62
30-Dec-13,1841.47,1841.07,1842.47,1838.77,1194584960,-1,-0.33
31-Dec-13,1842.61,1848.36,1849.44,1842.41,1272077696,1,7.29
2-Jan-14,1845.86,1831.98,1845.86,1827.74,1812452608,-1,-16.38
3-Jan-14,1833.21,1831.37,1838.24,1829.13,1649433088,-1,-0.61
6-Jan-14,1832.31,1826.77,1837.16,1823.73,1979986176,-1,-4.6
7-Jan-14,1828.71,1837.88,1840.1,1828.71,2067762944,1,11.11
8-Jan-14,1837.9,1837.49,1840.02,1831.4,2319179520,-1,-0.39
9-Jan-14,1839,1838.13,1843.23,1830.38,1648683392,1,0.64
10-Jan-14,1840.06,1842.37,1843.15,1832.43,2072823040,1,4.24
13-Jan-14,1841.26,1819.2,1843.45,1815.52,2365210112,-1,-23.17
14-Jan-14,1821.36,1838.88,1839.26,1821.36,2194677504,1,19.68
15-Jan-14,1840.52,1848.38,1850.84,1840.52,2551404032,1,9.5
16-Jan-14,1847.99,1845.89,1847.99,1840.3,2239486720,-1,-2.49
17-Jan-14,1844.23,1838.7,1846.04,1835.23,2612642304,-1,-7.19
21-Jan-14,1841.05,1843.8,1849.31,1832.38,2488078848,1,5.1
22-Jan-14,1844.71,1844.86,1846.87,1840.88,2163287040,1,1.06
23-Jan-14,1842.29,1828.46,1842.29,1820.06,2567655936,-1,-16.4
24-Jan-14,1826.96,1790.29,1826.96,1790.29,3050558976,-1,-38.17
27-Jan-14,1791.03,1781.56,1795.98,1772.88,2684473088,-1,-8.73
28-Jan-14,1783,1792.5,1793.87,1779.49,2316132096,1,10.94
29-Jan-14,1790.15,1774.2,1790.15,1770.45,2814337792,-1,-18.3
30-Jan-14,1777.17,1794.19,1798.77,1777.17,2487038208,1,19.99
31-Jan-14,1790.88,1782.59,1793.88,1772.26,2846584832,-1,-11.6
3-Feb-14,1782.68,1741.89,1784.83,1739.66,3294948352,-1,-40.7
4-Feb-14,1743.82,1755.2,1758.73,1743.82,2714900992,1,13.31
5-Feb-14,1753.38,1751.64,1755.79,1737.92,2568859392,-1,-3.56
6-Feb-14,1752.99,1773.43,1774.06,1752.99,2438373376,1,21.79
7-Feb-14,1776.01,1797.02,1798.03,1776.01,2448974848,1,23.59
10-Feb-14,1796.2,1799.84,1799.94,1791.83,2074480128,1,2.82
11-Feb-14,1800.45,1819.75,1823.54,1800.41,2279064320,1,19.91
12-Feb-14,1820.12,1819.26,1826.55,1815.97,2118560896,-1,-0.49
13-Feb-14,1814.82,1829.83,1830.25,1809.22,2275862784,1,10.57
14-Feb-14,1828.46,1838.63,1841.65,1825.59,2032494080,1,8.8
18-Feb-14,1839.03,1840.76,1842.87,1835.01,2136133120,1,2.13
19-Feb-14,1838.9,1828.75,1847.5,1826.99,2285507840,-1,-12.01
20-Feb-14,1829.24,1839.78,1842.79,1824.58,2215243776,1,11.03
21-Feb-14,1841.07,1836.25,1846.13,1835.6,2272714240,-1,-3.53
24-Feb-14,1836.78,1847.61,1858.71,1836.78,2350026752,1,11.36
25-Feb-14,1847.66,1845.12,1852.91,1840.19,2247244800,-1,-2.49
26-Feb-14,1845.79,1845.16,1852.65,1840.66,2314461184,1,0.04
27-Feb-14,1844.9,1854.29,1854.53,1841.13,2131204224,1,9.13
28-Feb-14,1855.12,1859.45,1867.92,1847.67,2417877504,1,5.16
3-Mar-14,1857.68,1845.73,1857.68,1834.44,2118627200,-1,-13.72
4-Mar-14,1849.23,1873.91,1876.23,1849.23,2141930496,1,28.18
5-Mar-14,1874.05,1873.81,1876.53,1871.11,2079186688,-1,-0.1
6-Mar-14,1874.18,1877.03,1881.94,1874.18,2071146880,1,3.22
7-Mar-14,1878.52,1878.04,1883.57,1870.56,2124230528,1,1.01
10-Mar-14,1877.86,1877.17,1877.87,1867.04,1772573952,-1,-0.87
11-Mar-14,1878.26,1867.63,1882.35,1863.88,1980816128,-1,-9.54
12-Mar-14,1866.15,1868.2,1868.38,1854.38,1950277632,1,0.57
13-Mar-14,1869.06,1846.34,1874.4,1841.86,2312850432,-1,-21.86
14-Mar-14,1845.07,1841.13,1852.44,1839.57,2108330240,-1,-5.21
17-Mar-14,1842.81,1858.83,1862.3,1842.81,1798183808,1,17.7
18-Mar-14,1858.92,1872.25,1873.76,1858.92,1725838208,1,13.42
19-Mar-14,1872.25,1860.77,1874.14,1850.35,2060344064,-1,-11.48
20-Mar-14,1860.09,1872.01,1873.49,1854.63,2178826752,1,11.24
21-Mar-14,1874.53,1866.52,1883.97,1863.46,3408795648,-1,-5.49
24-Mar-14,1867.67,1857.44,1873.34,1849.69,2292478720,-1,-9.08
25-Mar-14,1859.48,1865.62,1871.87,1855.96,2129129856,1,8.18
26-Mar-14,1867.09,1852.56,1875.92,1852.56,2259000320,-1,-13.06
27-Mar-14,1852.11,1849.04,1855.55,1842.11,2480788736,-1,-3.52
28-Mar-14,1850.07,1857.62,1866.63,1850.07,1919787008,1,8.58
31-Mar-14,1859.16,1872.34,1875.18,1859.16,1964919040,1,14.72
1-Apr-14,1873.96,1885.52,1885.84,1873.96,2137230720,1,13.18
2-Apr-14,1886.61,1890.9,1893.17,1883.79,1967130240,1,5.38
3-Apr-14,1891.43,1888.77,1893.8,1882.65,1977859456,-1,-2.13
4-Apr-14,1890.25,1865.09,1897.28,1863.26,2505611776,-1,-23.68
7-Apr-14,1863.92,1845.04,1864.04,1841.48,2567113216,-1,-20.05
8-Apr-14,1845.48,1851.96,1854.95,1837.49,2358226432,1,6.92
9-Apr-14,1852.64,1872.18,1872.43,1852.38,2173995264,1,20.22
10-Apr-14,1872.28,1833.08,1872.53,1830.87,2599949824,-1,-39.1
11-Apr-14,1830.65,1815.69,1835.07,1814.36,2624986368,-1,-17.39
14-Apr-14,1818.18,1830.61,1834.19,1815.8,2057459968,1,14.92
15-Apr-14,1831.45,1842.98,1844.02,1816.29,2416961536,1,12.37
16-Apr-14,1846.01,1862.31,1862.31,1846.01,2214454016,1,19.33
17-Apr-14,1861.73,1864.85,1869.63,1856.72,2292668928,1,2.54
21-Apr-14,1865.79,1871.89,1871.89,1863.18,1638695296,1,7.04
22-Apr-14,1872.57,1879.55,1884.89,1872.57,2036879488,1,7.66
23-Apr-14,1879.32,1875.39,1879.75,1873.91,2000888320,-1,-4.16
24-Apr-14,1881.97,1878.61,1884.06,1870.24,2223130368,1,3.22
25-Apr-14,1877.72,1863.4,1877.72,1859.7,2145002752,-1,-15.21
28-Apr-14,1865,1869.43,1877.01,1850.61,2760756736,1,6.03
29-Apr-14,1870.78,1878.33,1880.6,1870.78,2101549952,1,8.9
30-Apr-14,1877.1,1883.95,1885.2,1872.69,2300784640,1,5.62
1-May-14,1884.39,1883.68,1888.59,1878.04,2021355008,-1,-0.27
2-May-14,1885.3,1881.14,1891.33,1878.5,1883698432,-1,-2.54
5-May-14,1879.45,1884.66,1885.51,1866.77,1645259648,1,3.52
6-May-14,1883.69,1867.72,1883.69,1867.72,1902967424,-1,-16.94
7-May-14,1868.53,1878.21,1878.83,1859.79,2255215872,1,10.49
8-May-14,1877.39,1875.63,1889.07,1870.05,2013614976,-1,-2.58
9-May-14,1875.27,1878.48,1878.57,1867.02,1844061952,1,2.85
12-May-14,1880.03,1896.65,1897.13,1880.03,1756270592,1,18.17
13-May-14,1896.75,1897.45,1902.17,1896.06,1721150464,1,0.8
14-May-14,1897.13,1888.53,1897.13,1885.77,1658593920,-1,-8.92
15-May-14,1888.16,1870.85,1888.16,1862.36,2234996992,-1,-17.68
16-May-14,1871.19,1877.86,1878.28,1864.82,2044161024,1,7.01
19-May-14,1876.66,1885.08,1886,1872.42,1651389056,1,7.22
20-May-14,1884.88,1872.83,1884.88,1868.14,1818656512,-1,-12.25
21-May-14,1873.34,1888.03,1888.8,1873.34,1676727808,1,15.2
22-May-14,1888.19,1892.49,1896.33,1885.39,1604876160,1,4.46
23-May-14,1893.32,1900.53,1901.26,1893.32,1379706112,1,8.04
27-May-14,1902.01,1911.91,1912.28,1902.01,1759317248,1,11.38
28-May-14,1911.77,1909.78,1914.46,1907.3,1678006272,-1,-2.13
29-May-14,1910.6,1920.03,1920.03,1909.82,1566936320,1,10.25
30-May-14,1920.33,1923.57,1924.03,1916.64,1782194048,1,3.54
2-Jun-14,1923.87,1924.97,1925.88,1915.98,1463696256,1,1.4
3-Jun-14,1923.07,1924.24,1925.07,1918.79,1635198976,-1,-0.73
4-Jun-14,1923.06,1927.88,1928.63,1918.6,1618297984,1,3.64
5-Jun-14,1928.52,1940.46,1941.74,1922.93,1729144576,1,12.58
6-Jun-14,1942.41,1949.44,1949.44,1942.41,1615180032,1,8.98
9-Jun-14,1948.97,1951.27,1955.55,1947.16,1695003904,1,1.83
10-Jun-14,1950.34,1950.79,1950.86,1944.64,1643862016,-1,-0.48
11-Jun-14,1949.37,1943.89,1949.37,1940.08,1655292416,-1,-6.9
12-Jun-14,1943.35,1930.11,1943.35,1925.78,1880305280,-1,-13.78
13-Jun-14,1930.8,1936.16,1937.3,1927.69,1681238400,1,6.05
16-Jun-14,1934.84,1937.78,1941.15,1930.91,1767987072,1,1.62
17-Jun-14,1937.15,1941.99,1943.69,1933.55,1726871040,1,4.21
18-Jun-14,1942.73,1956.98,1957.74,1939.29,1881836416,1,14.99
19-Jun-14,1957.5,1959.48,1959.87,1952.26,1810535552,1,2.5
20-Jun-14,1960.45,1962.87,1963.91,1959.17,2631848448,1,3.39
23-Jun-14,1962.92,1962.61,1963.74,1958.89,1672288000,-1,-0.26
24-Jun-14,1961.97,1949.98,1968.17,1948.34,1942516096,-1,-12.63
25-Jun-14,1949.27,1959.53,1960.83,1947.49,1935366912,1,9.55
26-Jun-14,1959.89,1957.22,1959.89,1944.69,1714983936,-1,-2.31
27-Jun-14,1956.56,1960.96,1961.47,1952.18,1945514496,1,3.74
30-Jun-14,1960.79,1960.23,1964.24,1958.22,1811184640,-1,-0.73
1-Jul-14,1962.29,1973.32,1978.58,1962.29,1866250368,1,13.09
2-Jul-14,1973.06,1974.62,1976.67,1972.58,1667695744,1,1.3
3-Jul-14,1975.88,1985.44,1985.59,1975.88,1220827136,1,10.82
7-Jul-14,1984.22,1977.65,1984.22,1974.88,1591918592,-1,-7.79
8-Jul-14,1976.39,1963.71,1976.39,1959.46,1991922560,-1,-13.94
9-Jul-14,1965.1,1972.83,1974.15,1965.1,1804044416,1,9.12
10-Jul-14,1966.67,1964.68,1969.84,1952.86,1831713536,-1,-8.15
11-Jul-14,1965.76,1967.57,1968.67,1959.63,1582468608,1,2.89
14-Jul-14,1969.86,1977.1,1979.85,1969.86,1677362816,1,9.53
15-Jul-14,1977.36,1973.28,1982.52,1965.34,2117261696,-1,-3.82
16-Jul-14,1976.35,1981.57,1983.94,1975.67,2455134208,1,8.29
17-Jul-14,1979.75,1958.12,1981.8,1955.59,2339517696,-1,-23.45
18-Jul-14,1961.54,1978.22,1979.91,1960.82,1960937472,1,20.1
21-Jul-14,1976.93,1973.63,1976.93,1965.77,1726472064,-1,-4.59
22-Jul-14,1975.65,1983.53,1986.24,1975.65,1884941696,1,9.9
23-Jul-14,1985.32,1987.01,1989.23,1982.44,2010799872,1,3.48
24-Jul-14,1988.07,1987.98,1991.39,1985.79,2106153216,1,0.97
25-Jul-14,1984.6,1978.34,1984.6,1974.37,1701723008,-1,-9.64
28-Jul-14,1978.25,1978.91,1981.52,1967.31,1849138048,1,0.57
29-Jul-14,1980.03,1969.95,1984.85,1969.95,2271592704,-1,-8.96
30-Jul-14,1973.21,1970.07,1978.9,1962.42,2152845568,1,0.12
31-Jul-14,1965.14,1930.67,1965.14,1930.67,2533592832,-1,-39.4
1-Aug-14,1929.8,1925.15,1937.35,1916.37,2256536576,-1,-5.52
4-Aug-14,1926.62,1938.99,1942.92,1921.2,1879548544,1,13.84
5-Aug-14,1936.34,1920.21,1936.34,1913.77,2140886912,-1,-18.78
6-Aug-14,1917.29,1920.24,1927.91,1911.45,2191679232,1,0.03
7-Aug-14,1923.03,1909.57,1928.89,1904.78,1965251328,-1,-10.67
8-Aug-14,1910.35,1931.59,1932.38,1909.01,1778050688,1,22.02
11-Aug-14,1933.43,1936.92,1944.9,1933.43,1637030400,1,5.33
12-Aug-14,1935.73,1933.75,1939.65,1928.29,1463726976,-1,-3.17
13-Aug-14,1935.6,1946.72,1948.41,1935.6,1518382464,1,12.97
14-Aug-14,1947.41,1955.18,1955.23,1947.41,1448450816,1,8.46
15-Aug-14,1958.87,1955.06,1964.04,1941.5,1914260992,-1,-0.12
18-Aug-14,1958.36,1971.74,1971.99,1958.36,1615730432,1,16.68
19-Aug-14,1972.73,1981.6,1982.57,1972.73,1544729600,1,9.86
20-Aug-14,1980.46,1986.51,1988.57,1977.68,1513506944,1,4.91
21-Aug-14,1986.82,1992.37,1994.76,1986.82,1620800640,1,5.86
22-Aug-14,1992.6,1988.4,1993.54,1984.76,1434108416,-1,-3.97
25-Aug-14,1991.74,1997.92,2001.95,1991.74,1299336576,1,9.52
26-Aug-14,1998.59,2000.02,2005.04,1998.59,1309335680,1,2.1
27-Aug-14,2000.54,2000.12,2002.14,1996.2,1329727488,1,0.1
28-Aug-14,1997.42,1996.74,1998.55,1990.52,1234671872,-1,-3.38
29-Aug-14,1998.45,2003.37,2003.38,1994.65,1273131008,1,6.63
2-Sep-14,2004.07,2002.28,2006.12,1994.85,1649745664,-1,-1.09
3-Sep-14,2003.57,2000.72,2009.28,1998.14,1650198144,-1,-1.56
4-Sep-14,2001.67,1997.65,2011.17,1992.54,1777233280,-1,-3.07
5-Sep-14,1998,2007.71,2007.71,1990.1,1739517312,1,10.06
8-Sep-14,2007.17,2001.54,2007.17,1995.6,1707357568,-1,-6.17
9-Sep-14,2000.73,1988.44,2001.01,1984.61,1893418880,-1,-13.1
10-Sep-14,1988.41,1995.69,1996.66,1982.99,1717633792,1,7.25
11-Sep-14,1992.85,1997.45,1997.65,1985.93,1690136704,1,1.76
12-Sep-14,1996.74,1985.54,1996.74,1980.26,1971256320,-1,-11.91
15-Sep-14,1986.04,1984.13,1987.18,1978.48,1753900160,-1,-1.41
16-Sep-14,1981.93,1998.98,2002.28,1979.06,1834803840,1,14.85
17-Sep-14,1999.3,2001.57,2010.74,1993.29,1960687872,1,2.59
18-Sep-14,2003.07,2011.36,2012.34,2003.07,518158400,1,9.79
19-Sep-14,2012.74,2010.4,2019.26,2006.59,3019345664,-1,-0.96
22-Sep-14,2009.08,1994.29,2009.08,1991.01,1948926208,-1,-16.11
23-Sep-14,1992.78,1982.77,1995.41,1982.77,1986251136,-1,-11.52
24-Sep-14,1983.34,1998.3,1999.79,1978.63,1981143552,1,15.53
25-Sep-14,1997.32,1965.99,1997.32,1965.99,2002773760,-1,-32.31
26-Sep-14,1966.22,1982.85,1986.37,1966.22,1723307776,1,16.86
29-Sep-14,1978.96,1977.8,1981.28,1964.04,1767478016,-1,-5.05
30-Sep-14,1978.21,1972.29,1985.17,1968.96,2271239936,-1,-5.51
1-Oct-14,1971.44,1946.16,1971.44,1941.72,2456830720,-1,-26.13
2-Oct-14,1945.83,1946.17,1952.32,1926.03,2332860416,1,0.01
3-Oct-14,1948.12,1967.9,1971.19,1948.12,2061075328,1,21.73
6-Oct-14,1970.01,1964.82,1977.84,1958.43,1827416832,-1,-3.08
7-Oct-14,1962.36,1935.1,1962.36,1934.87,2135018240,-1,-29.72
8-Oct-14,1935.55,1968.89,1970.36,1925.25,2498607104,1,33.79
9-Oct-14,1967.68,1928.21,1967.68,1927.56,2595154176,-1,-40.68
10-Oct-14,1925.63,1906.13,1936.98,1906.05,3044337152,-1,-22.08
13-Oct-14,1905.65,1874.74,1912.09,1874.14,2767936512,-1,-31.39
14-Oct-14,1877.11,1877.7,1898.71,1871.79,2963574528,1,2.96
15-Oct-14,1874.18,1862.49,1874.18,1820.66,4118657024,-1,-15.21
16-Oct-14,1855.95,1862.76,1876.01,1835.02,3345744896,1,0.27
17-Oct-14,1864.91,1886.76,1898.16,1864.91,2938192640,1,24
20-Oct-14,1885.62,1904.01,1905.03,1882.3,2124824960,1,17.25
21-Oct-14,1909.38,1941.28,1942.45,1909.38,2504900352,1,37.27
22-Oct-14,1941.29,1927.11,1949.31,1926.83,2440896512,-1,-14.17
23-Oct-14,1931.02,1950.82,1961.95,1931.02,2236285952,1,23.71
24-Oct-14,1951.59,1964.58,1965.27,1946.27,1902526208,1,13.76
27-Oct-14,1962.97,1961.63,1964.64,1951.37,1853454336,-1,-2.95
28-Oct-14,1964.14,1985.05,1985.05,1964.14,2082158592,1,23.42
29-Oct-14,1983.29,1982.3,1991.4,1969.04,2215071232,-1,-2.75
30-Oct-14,1979.49,1994.65,1999.4,1974.75,2109787904,1,12.35
31-Oct-14,2001.2,2018.05,2018.19,2001.2,2514654976,1,23.4
3-Nov-14,2018.21,2017.81,2024.46,2013.68,1986892160,-1,-0.24
4-Nov-14,2015.81,2012.1,2015.98,2001.01,2136098560,-1,-5.71
5-Nov-14,2015.29,2023.57,2023.77,2014.42,2156197632,1,11.47
6-Nov-14,2023.33,2031.21,2031.61,2015.86,2146784000,1,7.64
7-Nov-14,2032.36,2031.92,2034.26,2025.07,2005952128,1,0.71
10-Nov-14,2032.01,2038.26,2038.7,2030.17,1886554624,1,6.34
11-Nov-14,2038.2,2039.68,2041.28,2035.28,1646019968,1,1.42
12-Nov-14,2037.75,2038.25,2040.33,2031.95,1865495936,-1,-1.43
13-Nov-14,2039.21,2039.33,2046.18,2030.44,2050775680,1,1.08
14-Nov-14,2039.74,2039.82,2042.22,2035.2,1786312832,1,0.49
17-Nov-14,2038.29,2041.32,2043.07,2034.46,1920565120,1,1.5
18-Nov-14,2041.48,2051.8,2056.08,2041.48,1887367680,1,10.48
19-Nov-14,2051.16,2048.72,2052.14,2040.37,1918790784,-1,-3.08
20-Nov-14,2045.87,2052.75,2053.84,2040.49,1842132480,1,4.03
21-Nov-14,2057.46,2063.5,2071.46,2056.75,2271122432,1,10.75
24-Nov-14,2065.07,2069.41,2070.17,2065.07,1853945728,1,5.91
25-Nov-14,2070.15,2067.03,2074.21,2064.75,2029484288,-1,-2.38
26-Nov-14,2067.36,2072.83,2073.29,2066.62,1677902208,1,5.8
28-Nov-14,2074.78,2067.56,2075.76,2065.06,1409882752,-1,-5.27
1-Dec-14,2065.78,2053.44,2065.78,2049.57,2329581568,-1,-14.12
2-Dec-14,2053.77,2066.55,2068.77,2053.77,2088677760,1,13.11
3-Dec-14,2067.45,2074.33,2076.28,2066.65,2156561408,1,7.78
4-Dec-14,2073.64,2071.92,2077.34,2062.34,1908199552,-1,-2.41
5-Dec-14,2072.78,2075.37,2079.47,2070.81,1988992640,1,3.45
8-Dec-14,2074.84,2060.31,2075.78,2054.27,2187444224,-1,-15.06
9-Dec-14,2056.55,2059.82,2060.6,2034.17,2274634752,-1,-0.49
10-Dec-14,2058.86,2026.14,2058.86,2024.26,2403907328,-1,-33.68
11-Dec-14,2027.92,2035.33,2055.53,2027.92,2208024576,1,9.19
12-Dec-14,2030.36,2002.33,2032.25,2002.33,2411881472,-1,-33
15-Dec-14,2005.03,1989.63,2018.69,1982.26,2511207424,-1,-12.7
16-Dec-14,1986.71,1972.74,2016.89,1972.56,2717684480,-1,-16.89
17-Dec-14,1973.77,2012.89,2016.75,1973.77,2647352064,1,40.15
18-Dec-14,2018.98,2061.23,2061.23,2018.98,2696220160,1,48.34
19-Dec-14,2061.04,2070.65,2077.85,2061.03,3544452352,1,9.42
22-Dec-14,2069.28,2078.54,2078.76,2069.28,2005080704,1,7.89
23-Dec-14,2081.48,2082.17,2086.73,2079.77,1776742144,1,3.63
24-Dec-14,2083.25,2081.88,2087.56,2081.86,813447424,-1,-0.29
26-Dec-14,2084.3,2088.77,2092.7,2084.3,946087616,1,6.89
29-Dec-14,2087.63,2090.57,2093.55,2085.75,1278576128,1,1.8
30-Dec-14,2088.49,2080.35,2088.49,2079.53,1209873792,-1,-10.22
31-Dec-14,2082.11,2058.9,2085.58,2057.94,1409596544,-1,-21.45
2-Jan-15,2058.9,2058.2,2072.36,2046.04,1537750400,-1,-0.7
5-Jan-15,2054.44,2020.58,2054.44,2017.34,2297279232,-1,-37.62
6-Jan-15,2022.15,2002.61,2030.25,1992.44,2693256704,-1,-17.97
7-Jan-15,2005.55,2025.9,2029.61,2005.55,2206033408,1,23.29
8-Jan-15,2030.61,2062.14,2064.08,2030.61,2291711488,1,36.24
9-Jan-15,2063.45,2044.81,2064.43,2038.33,1925116160,-1,-17.33
12-Jan-15,2046.13,2028.26,2049.3,2022.58,2065410816,-1,-16.55
13-Jan-15,2031.58,2023.03,2056.93,2008.25,2463854336,-1,-5.23
